"Gene.Name","Gene.ID.x","log2FoldChange","padj","Gene.ID.y","atlas_log2FC","direction_R","direction_ATLAS","match"
"Acsl5","ENSMUSG00000024981",0.563335853102232,0.285509463447649,"ENSMUSG00000024981",0.6,"Up","Up",TRUE
"Acss1","ENSMUSG00000027452",-0.268608381634056,0.908702828619599,"ENSMUSG00000027452",-0.3,"Down","Down",TRUE
"Acss2","ENSMUSG00000027605",0.202970775163237,0.947909665227538,"ENSMUSG00000027605",0.2,"Up","Up",TRUE
"Acta2","ENSMUSG00000035783",-1.30165911564563,0.091568379262239,"ENSMUSG00000035783",-1.2,"Down","Down",TRUE
"Actb","ENSMUSG00000029580",0.714416274219288,0.0167306623837232,"ENSMUSG00000029580",0.7,"Up","Up",TRUE
"Actg1","ENSMUSG00000062825",0.616733150247084,0.0490825118172515,"ENSMUSG00000062825",0.6,"Up","Up",TRUE
"Actg2","ENSMUSG00000059430",-3.31009240035504,0.00295268051208116,"ENSMUSG00000059430",-2.2,"Down","Down",TRUE
"Actl6a","ENSMUSG00000027671",0.232524181956642,0.951573402899073,"ENSMUSG00000027671",0.2,"Up","Up",TRUE
"Actn1","ENSMUSG00000015143",1.53038535759179,1.56891701377705e-05,"ENSMUSG00000015143",1.5,"Up","Up",TRUE
"Actn4","ENSMUSG00000054808",0.1423781286298,0.908916683096289,"ENSMUSG00000054808",0.1,"Up","Up",TRUE
"Actr10","ENSMUSG00000021076",0.23826407657104,0.898809480670122,"ENSMUSG00000021076",0.2,"Up","Up",TRUE
"Actr1a","ENSMUSG00000025228",0.32670188189844,0.571922478427552,"ENSMUSG00000025228",0.3,"Up","Up",TRUE
"Actr1b","ENSMUSG00000037351",-0.53107793504018,0.250712691069517,"ENSMUSG00000037351",-0.5,"Down","Down",TRUE
"Actr2","ENSMUSG00000020152",0.405396873585589,0.460429624777768,"ENSMUSG00000020152",0.4,"Up","Up",TRUE
"Actr3","ENSMUSG00000026341",0.330926331193285,0.746409725289044,"ENSMUSG00000026341",0.4,"Up","Up",TRUE
"Actr3-ps","ENSMUSG00000082319",0.467616353037621,0.78502745252872,"ENSMUSG00000082319",0.4,"Up","Up",TRUE
"Actr5","ENSMUSG00000037761",-0.314798489774427,0.957838904891184,"ENSMUSG00000037761",-0.2,"Down","Down",TRUE
"Actr8","ENSMUSG00000015971",-0.323767866235776,0.913629377622272,"ENSMUSG00000015971",-0.3,"Down","Down",TRUE
"Acvr1","ENSMUSG00000026836",1.31931998497538,0.0113028502461551,"ENSMUSG00000026836",1.2,"Up","Up",TRUE
"Acvr1b","ENSMUSG00000000532",-0.0916256195405734,0.947909665227538,"ENSMUSG00000000532",-0.1,"Down","Down",TRUE
"Acvr1c","ENSMUSG00000026834",-0.712443804284276,0.476590283721642,"ENSMUSG00000026834",-0.6,"Down","Down",TRUE
"Acvr2a","ENSMUSG00000052155",-0.293985237173005,0.718391259963812,"ENSMUSG00000052155",-0.3,"Down","Down",TRUE
"Acvr2b","ENSMUSG00000061393",-0.323976124754713,0.958125549089486,"ENSMUSG00000061393",-0.2,"Down","Down",TRUE
"Acvrl1","ENSMUSG00000000530",0.599424195897032,0.837722069363486,"ENSMUSG00000000530",0.4,"Up","Up",TRUE
"Acy1","ENSMUSG00000023262",1.24441986217436,0.454072915820857,"ENSMUSG00000023262",0.8,"Up","Up",TRUE
"Acy3","ENSMUSG00000024866",-0.388214420774872,0.937722395650228,"ENSMUSG00000024866",-0.2,"Down","Down",TRUE
"Ada","ENSMUSG00000017697",0.282553283787448,0.947909665227538,"ENSMUSG00000017697",0.3,"Up","Up",TRUE
"Adal","ENSMUSG00000027259",-0.200096591455986,0.977364641085176,"ENSMUSG00000027259",-0.1,"Down","Down",TRUE
"Adam10","ENSMUSG00000054693",0.34654786981426,0.382603141241937,"ENSMUSG00000054693",0.3,"Up","Up",TRUE
"Adam15","ENSMUSG00000028041",-0.746278587783558,0.837611775214489,"ENSMUSG00000028041",-0.4,"Down","Down",TRUE
"Adam17","ENSMUSG00000052593",0.363523363726268,0.750144729258636,"ENSMUSG00000052593",0.3,"Up","Up",TRUE
"Adam19","ENSMUSG00000011256",1.00897192710522,0.584415172237469,"ENSMUSG00000011256",0.7,"Up","Up",TRUE
"Adam22","ENSMUSG00000040537",-0.80063153281691,0.664715959716228,"ENSMUSG00000040537",-0.6,"Down","Down",TRUE
"Adam23","ENSMUSG00000025964",1.23548646233595,0.650272631807899,"ENSMUSG00000025964",0.6,"Up","Up",TRUE
"Adam4","ENSMUSG00000072972",0.234359626470841,0.980388620275529,"ENSMUSG00000072972",0.1,"Up","Up",TRUE
"Adam9","ENSMUSG00000031555",0.316565719498244,0.651579447973795,"ENSMUSG00000031555",0.3,"Up","Up",TRUE
"Adamdec1","ENSMUSG00000022057",1.09934637348938,0.0168994549263661,"ENSMUSG00000022057",1.1,"Up","Up",TRUE
"Adamts12","ENSMUSG00000047497",2.4961124953452,0.0636565982392503,"ENSMUSG00000047497",1.8,"Up","Up",TRUE
"Adamts15","ENSMUSG00000033453",1.28717178560884,0.602687199548505,"ENSMUSG00000033453",0.6,"Up","Up",TRUE
"Adamts18","ENSMUSG00000053399",-2.51216785024051,0.148904498557455,"ENSMUSG00000053399",-1.3,"Down","Down",TRUE
"Adamts2","ENSMUSG00000036545",3.05947632304633,0.0360513435849609,"ENSMUSG00000036545",1.5,"Up","Up",TRUE
"Adamts4","ENSMUSG00000006403",2.17756872280821,0.352653907455832,"ENSMUSG00000006403",1.1,"Up","Up",TRUE
"Adamts6","ENSMUSG00000046169",1.87380326670637,0.233710980314235,"ENSMUSG00000046169",1.2,"Up","Up",TRUE
"Adamts9","ENSMUSG00000030022",0.762134552940934,0.92445172575939,"ENSMUSG00000030022",0.3,"Up","Up",TRUE
"Adamtsl4","ENSMUSG00000015850",1.49352093581436,0.0395677334994655,"ENSMUSG00000015850",1.2,"Up","Up",TRUE
"Adamtsl5","ENSMUSG00000043822",-0.0188719681828854,0.994599745960765,"ENSMUSG00000043822",0.1,"Down","Up",FALSE
"Adap1","ENSMUSG00000056413",0.161062014216016,0.940343913369928,"ENSMUSG00000056413",0.1,"Up","Up",TRUE
"Adap2","ENSMUSG00000020709",0.385732016850748,0.922396743559192,"ENSMUSG00000020709",0.2,"Up","Up",TRUE
"Adck2","ENSMUSG00000046947",-0.157267612100729,0.971108796644868,"ENSMUSG00000046947",-0.1,"Down","Down",TRUE
"Adck5","ENSMUSG00000022550",-0.476979052284674,0.843329732849621,"ENSMUSG00000022550",-0.5,"Down","Down",TRUE
"Adcy5","ENSMUSG00000022840",-1.2443311886893,0.723945839839844,"ENSMUSG00000022840",-0.7,"Down","Down",TRUE
"Adcy6","ENSMUSG00000022994",-0.434897077217464,0.353884220443229,"ENSMUSG00000022994",-0.4,"Down","Down",TRUE
"Adcy7","ENSMUSG00000031659",-0.175000558911347,0.973658571605869,"ENSMUSG00000031659",-0.1,"Down","Down",TRUE
"Adcy9","ENSMUSG00000005580",0.675699880351407,0.561885184090826,"ENSMUSG00000005580",0.5,"Up","Up",TRUE
"Add3","ENSMUSG00000025026",-0.103519191116036,0.972240843222942,"ENSMUSG00000025026",-0.1,"Down","Down",TRUE
"Adgra2","ENSMUSG00000031486",0.28380297729847,0.970102544900755,"ENSMUSG00000031486",0.1,"Up","Up",TRUE
"Adgra3","ENSMUSG00000029090",-0.642220791438206,0.525687181236718,"ENSMUSG00000029090",-0.6,"Down","Down",TRUE
"Adgre5","ENSMUSG00000002885",2.08505945936006,0.000320544660085694,"ENSMUSG00000002885",1.7,"Up","Up",TRUE
"Adgrf1","ENSMUSG00000041293",1.18934349563856,0.79541633120278,"ENSMUSG00000041293",0.6,"Up","Up",TRUE
"Adgrf5","ENSMUSG00000056492",1.53038853954251,0.175431710209714,"ENSMUSG00000056492",1.2,"Up","Up",TRUE
"Adgrg1","ENSMUSG00000031785",0.327871125430736,0.908702828619599,"ENSMUSG00000031785",0.3,"Up","Up",TRUE
"Adgrg7","ENSMUSG00000022755",-0.328457396265464,0.666233386096251,"ENSMUSG00000022755",-0.3,"Down","Down",TRUE
"Adgrl1","ENSMUSG00000013033",-0.810471897488019,0.833709830458115,"ENSMUSG00000013033",-0.5,"Down","Down",TRUE
"Adgrl2","ENSMUSG00000028184",0.9732037249605,0.675416361134469,"ENSMUSG00000028184",0.6,"Up","Up",TRUE
"Adgrl3","ENSMUSG00000037605",1.38830767401842,0.55664255632557,"ENSMUSG00000037605",0.9,"Up","Up",TRUE
"Adgrl4","ENSMUSG00000039167",1.40547377407838,0.777967675759147,"ENSMUSG00000039167",0.6,"Up","Up",TRUE
"Adh1","ENSMUSG00000074207",-0.662425210728566,0.837611775214489,"ENSMUSG00000074207",-0.5,"Down","Down",TRUE
"Adh5","ENSMUSG00000028138",-0.344118407174003,0.777275589170924,"ENSMUSG00000028138",-0.3,"Down","Down",TRUE
"Adi1","ENSMUSG00000020629",-0.447116353186574,0.915307710024695,"ENSMUSG00000020629",-0.3,"Down","Down",TRUE
"Adipor1","ENSMUSG00000026457",0.11460032980183,0.929881498016507,"ENSMUSG00000026457",0.1,"Up","Up",TRUE
"Adipor2","ENSMUSG00000030168",0.0641626051196599,0.977789657841989,"ENSMUSG00000030168",0.1,"Up","Up",TRUE
"Adk","ENSMUSG00000039197",-0.306975489431792,0.829450385116596,"ENSMUSG00000039197",-0.3,"Down","Down",TRUE
"Adm","ENSMUSG00000030790",0.596474877839765,0.791479864433815,"ENSMUSG00000030790",0.4,"Up","Up",TRUE
"Adnp2","ENSMUSG00000053950",0.320488858108247,0.90799043459925,"ENSMUSG00000053950",0.2,"Up","Up",TRUE
"Ado","ENSMUSG00000057134",1.17776306084762,0.172284809845941,"ENSMUSG00000057134",0.9,"Up","Up",TRUE
"Adpgk","ENSMUSG00000025236",0.978195433485429,0.440525239362273,"ENSMUSG00000025236",0.7,"Up","Up",TRUE
"Adprh","ENSMUSG00000002844",0.377151421877999,0.88809966915228,"ENSMUSG00000002844",0.3,"Up","Up",TRUE
"Adprm","ENSMUSG00000020910",-0.221840832783959,0.929699349652283,"ENSMUSG00000020910",-0.2,"Down","Down",TRUE
"Adra2a","ENSMUSG00000033717",-1.15807698732129,0.00125139892164111,"ENSMUSG00000033717",-1.1,"Down","Down",TRUE
"Adrm1","ENSMUSG00000039041",0.151859647313127,0.975019767020469,"ENSMUSG00000039041",0.2,"Up","Up",TRUE
"Adsl","ENSMUSG00000022407",0.233493935835847,0.942334189951563,"ENSMUSG00000022407",0.2,"Up","Up",TRUE
"Adss","ENSMUSG00000015961",0.518969390312994,0.472545902396071,"ENSMUSG00000015961",0.5,"Up","Up",TRUE
"Adtrp","ENSMUSG00000058022",-1.15480063241774,0.0147064797473563,"ENSMUSG00000058022",-1,"Down","Down",TRUE
"Aebp1","ENSMUSG00000020473",0.451171713667344,0.930426672958826,"ENSMUSG00000020473",0.3,"Up","Up",TRUE
"Aebp2","ENSMUSG00000030232",0.577654819535215,0.2403736550336,"ENSMUSG00000030232",0.5,"Up","Up",TRUE
"Aen","ENSMUSG00000030609",-0.512696694432041,0.908916683096289,"ENSMUSG00000030609",-0.3,"Down","Down",TRUE
"Afap1l2","ENSMUSG00000025083",-0.873245463036952,0.888073296435024,"ENSMUSG00000025083",-0.4,"Down","Down",TRUE
"Afdn","ENSMUSG00000068036",0.082611279926876,0.943898283213427,"ENSMUSG00000068036",0.1,"Up","Up",TRUE
"Aff1","ENSMUSG00000029313",-0.158747079779695,0.904099429077489,"ENSMUSG00000029313",-0.1,"Down","Down",TRUE
"Aff4","ENSMUSG00000049470",0.311355522629565,0.621472160154349,"ENSMUSG00000049470",0.3,"Up","Up",TRUE
"Afg1l","ENSMUSG00000038302",-0.178705442912972,0.966361185433748,"ENSMUSG00000038302",-0.1,"Down","Down",TRUE
"Afg3l1","ENSMUSG00000031967",0.464602071286818,0.743383725122364,"ENSMUSG00000031967",0.4,"Up","Up",TRUE
"Aftph","ENSMUSG00000049659",-0.0615645194690763,0.977682100376685,"ENSMUSG00000049659",-0.1,"Down","Down",TRUE
"Aga","ENSMUSG00000031521",-0.102719639795127,0.990068065476908,"ENSMUSG00000031521",-0.1,"Down","Down",TRUE
"Agap1","ENSMUSG00000055013",-0.461395775131262,0.492177230816101,"ENSMUSG00000055013",-0.4,"Down","Down",TRUE
"Agap3","ENSMUSG00000023353",-0.186996240661982,0.963788928668697,"ENSMUSG00000023353",-0.2,"Down","Down",TRUE
"Agbl5","ENSMUSG00000029165",-0.015744234848911,0.994256175978169,"ENSMUSG00000029165",-0.1,"Down","Down",TRUE
"Agfg1","ENSMUSG00000026159",0.212690803527761,0.829450385116596,"ENSMUSG00000026159",0.2,"Up","Up",TRUE
"Agfg2","ENSMUSG00000029722",0.214172261904418,0.954733594586031,"ENSMUSG00000029722",0.1,"Up","Up",TRUE
"Aggf1","ENSMUSG00000021681",-0.259509669989152,0.906939213618697,"ENSMUSG00000021681",-0.2,"Down","Down",TRUE
"Agk","ENSMUSG00000029916",-0.196162147504067,0.980388620275529,"ENSMUSG00000029916",-0.1,"Down","Down",TRUE
